id,pokemon,title,soldprice,date,link
371,Turtwig,"[LP] Pokemon: Torterra 17/130 [Holo], Grotle 49/130 & Turtwig 103/130 - D&P 2007",4.99,---9-months-ago,https://www.mavin.io/item/%5BLP%5D-Pokemon%3A-Torterra-17%2F130-%5BHolo%5D%2C-Grotle-49%2F130-%26-Turtwig-103%2F130-%3D-D%26P-2007?itemId=353365362589&q=Turtwig%202007%20103%2F130
371,Turtwig,Rare NM 2007 Pokemon💎TURTWIG💎BURGER KING PROMO Card 103/130 Diamond/Pearl NEW,4.98,---9-months-ago,https://www.mavin.io/item/Rare-NM-2007-Pokemon%F0%9F%92%8ETURTWIG%F0%9F%92%8EBURGER-KING-PROMO-Card-103%2F130-Diamond%2FPearl-NEW?itemId=184519686793&q=Turtwig%202007%20103%2F130
371,Turtwig,2007 Pokemon Diamond and Pearl 103/130 Turtwig Holo NM/VLP,4.89,---10-months-ago,https://www.mavin.io/item/2007-Pokemon-Diamond-and-Pearl-103%2F130-Turtwig-Holo-NM%2FVLP?itemId=164306654978&q=Turtwig%202007%20103%2F130
371,Turtwig,2007 Turtwig Holo Rare Limited Edition Diamond & Pearl Pokemon Card NM 103/130,13.18,---10-months-ago,https://www.mavin.io/item/2007-Turtwig-Holo-Rare-Limited-Edition-Diamond-%26-Pearl-Pokemon-Card-NM-103%2F130?itemId=193762590631&q=Turtwig%202007%20103%2F130
371,Turtwig,2007 Pokemon Diamond & Pearl 103/130 Turtwig PSA 9 MINT,43.0,---a-year-ago,https://www.mavin.io/item/2007-Pokemon-Diamond-%26-Pearl-103%2F130-Turtwig-PSA-9-MINT?itemId=184447842160&q=Turtwig%202007%20103%2F130
372,Beedrill,AVERAGE,$3.48,AVERAGE,https://mavin.io/search?q=Beedrill+2008+13/106&bt=sold&page=1
372,Beedrill,"Beedrill 13/106 (NM, Pokemon Card, Great Encounters, 2008, Grass, Rare)",3.48,---7-months-ago,https://www.mavin.io/item/Beedrill-13%2F106-%28NM%2C-Pokemon-Card%2C-Great-Encounters%2C-2008%2C-Grass%2C-Rare%29?itemId=294058957798&q=Beedrill%202008%2013%2F106
373,Weedle,AVERAGE,$2.25,AVERAGE,https://mavin.io/search?q=Weedle+2008+93/106&bt=sold&page=1
373,Weedle,Pokemon Card Weedle LV 5 93/106 HP50 2008 VG String Shot,2.25,---a-month-ago,https://www.mavin.io/item/Pokemon-Card-Weedle-LV-5-93%2F106-HP50-2008-VG-String-Shot?itemId=274610632080&q=Weedle%202008%2093%2F106
374,Weedle,AVERAGE,$19.99,AVERAGE,https://mavin.io/search?q=Weedle+2005+87/113&bt=sold&page=1
374,Weedle,2005 Pokemon EX Delta Species Weedle Reverse Foil 87/113 PSA 8 NM-MT,19.99,---a-year-ago,https://www.mavin.io/item/2005-Pokemon-EX-Delta-Species-Weedle-Reverse-Foil-87%2F113-PSA-8-NM%3DMT?itemId=164037940008&q=Weedle%202005%2087%2F113
375,Surskit,AVERAGE,$5.35,AVERAGE,https://mavin.io/search?q=Surskit+2006+82/110&bt=sold&page=1
375,Surskit,2006 SURSKIT 82/110-Ex HOLON PHANTOMS POKEMON- REV HOLO-STAMPED - NM/MINT,9.2,---6-months-ago,https://www.mavin.io/item/2006-SURSKIT-82%2F110%3DEx-HOLON-PHANTOMS-POKEMON%3D-REV-HOLO%3DSTAMPED-%3D-NM%2FMINT-?itemId=373538193116&q=Surskit%202006%2082%2F110
375,Surskit,Surskit 82/110 Reverse Holo Stamp Pokemon EX Holon Phantoms 2006 NM,3.6,---9-months-ago,https://www.mavin.io/item/Surskit-82%2F110-Reverse-Holo-Stamp-Pokemon-EX-Holon-Phantoms-2006-NM?itemId=402637437598&q=Surskit%202006%2082%2F110
375,Surskit,Surskit 82/110 Reverse Holo Stamp Pokemon EX Holon Phantoms 2006 NM,3.25,---a-year-ago,https://www.mavin.io/item/Surskit-82%2F110-Reverse-Holo-Stamp-Pokemon-EX-Holon-Phantoms-2006-NM?itemId=324350733130&q=Surskit%202006%2082%2F110
376,Energy,AVERAGE,$5.61,AVERAGE,https://mavin.io/search?q=Energy+2005+-+Grass&bt=sold&page=1
376,Energy,2005 Pokemon TCG Grass Energy Holo Swirl #101/106 EX Emerald NM! NO RESERVE!,4.75,---2-months-ago,https://www.mavin.io/item/2005-Pokemon-TCG-Grass-Energy-Holo-Swirl-%23101%2F106-EX-Emerald-NM%21-NO-RESERVE%21?itemId=185016744801&q=Energy%202005%20-%20Grass
376,Energy,Pokemon 2005 EX Emerald Grass Energy #101 Holo. PSA 9,30.52,---2-months-ago,https://www.mavin.io/item/Pokemon-2005-EX-Emerald-Grass-Energy-%23101-Holo.-PSA-9?itemId=154570920868&q=Energy%202005%20-%20Grass
376,Energy,2005 Pokemon TCG Grass Energy Holo Swirl #101/106 EX Emerald NM! NO RESERVE!,6.3,---2-months-ago,https://www.mavin.io/item/2005-Pokemon-TCG-Grass-Energy-Holo-Swirl-%23101%2F106-EX-Emerald-NM%21-NO-RESERVE%21?itemId=174873347587&q=Energy%202005%20-%20Grass
376,Energy,Grass Energy 101/106 Holo EX Emerald Pokemon TCG 2005 Swirl,6.0,---4-months-ago,https://www.mavin.io/item/Grass-Energy-101%2F106-Holo-EX-Emerald-Pokemon-TCG-2005-Swirl?itemId=402911466384&q=Energy%202005%20-%20Grass
376,Energy,Grass Energy 101/106 Reverse Holo Rare Foil | EX Emerald 2005 Pokemon TCG | NM-M,7.99,---5-months-ago,https://www.mavin.io/item/Grass-Energy-101%2F106-Reverse-Holo-Rare-Foil-%7C-EX-Emerald-2005-Pokemon-TCG-%7C-NM%3DM?itemId=203107368301&q=Energy%202005%20-%20Grass
376,Energy,x10 Grass Energy Cards - Mixed Years (2005-Present) - Pokemon TCG,1.89,---5-months-ago,https://www.mavin.io/item/x10-Grass-Energy-Cards-%3D-Mixed-Years-%282005%3DPresent%29-%3D-Pokemon-TCG?itemId=154399537394&q=Energy%202005%20-%20Grass
376,Energy,2005 EX Emerald Pokemon Grass Energy 101/106 Reverse Holo Rare SWIRL LP,5.0,---5-months-ago,https://www.mavin.io/item/2005-EX-Emerald-Pokemon-Grass-Energy-101%2F106-Reverse-Holo-Rare-SWIRL-LP?itemId=402802079058&q=Energy%202005%20-%20Grass
376,Energy,Grass Energy - 101/106 - Reverse Holo Rare Foil EX Emerald 2005 Pokemon Card NM,6.52,---7-months-ago,https://www.mavin.io/item/Grass-Energy-%3D-101%2F106-%3D-Reverse-Holo-Rare-Foil-EX-Emerald-2005-Pokemon-Card-NM?itemId=333883596496&q=Energy%202005%20-%20Grass
376,Energy,Grass Energy 101/106 ex Emerald Holo Rare Pokemon Trading Card Game TCG 2005,3.75,---7-months-ago,https://www.mavin.io/item/Grass-Energy-101%2F106-ex-Emerald-Holo-Rare-Pokemon-Trading-Card-Game-TCG-2005?itemId=203310106186&q=Energy%202005%20-%20Grass
376,Energy,2005 EX Emerald Pokemon Grass Energy 101/106 Reverse Holo Rare SWIRL NM-Mint!,6.75,---7-months-ago,https://www.mavin.io/item/2005-EX-Emerald-Pokemon-Grass-Energy-101%2F106-Reverse-Holo-Rare-SWIRL-NM%3DMint%21?itemId=254902703867&q=Energy%202005%20-%20Grass
376,Energy,2005 EX Emerald Pokemon Grass Energy 101/106 Reverse Holo Rare SWIRL NM-Mint!,6.75,---7-months-ago,https://www.mavin.io/item/2005-EX-Emerald-Pokemon-Grass-Energy-101%2F106-Reverse-Holo-Rare-SWIRL-NM%3DMint%21?itemId=254902703867&q=Energy%202005%20-%20Grass
376,Energy,Grass Energy 101/106 Holo Rare Pokemon Card EX Emerald 2005 - Vg,34.18,---7-months-ago,https://www.mavin.io/item/Grass-Energy-101%2F106-Holo-Rare-Pokemon-Card-EX-Emerald-2005-%3D-Vg?itemId=184670532873&q=Energy%202005%20-%20Grass
376,Energy,Grass Energy 101/106 Reverse Holo Rare Foil EX Emerald 2005 Pokemon TCG,7.9,---8-months-ago,https://www.mavin.io/item/Grass-Energy-101%2F106-Reverse-Holo-Rare-Foil-EX-Emerald-2005-Pokemon-TCG?itemId=265058984391&q=Energy%202005%20-%20Grass
376,Energy,x10 Grass Energy Cards - Mixed Years (2005-Present) - Pokemon TCG,1.89,---8-months-ago,https://www.mavin.io/item/x10-Grass-Energy-Cards-%3D-Mixed-Years-%282005%3DPresent%29-%3D-Pokemon-TCG?itemId=154164379370&q=Energy%202005%20-%20Grass
376,Energy,Pokemon Company Internat Professor Program Grass Energy (2004-2005) (P) # NM,9.49,---9-months-ago,https://www.mavin.io/item/Pokemon-Company-Internat-Professor-Program---Grass-Energy-%282004%3D2005%29-%28P%29-%23-NM?itemId=154250718452&q=Energy%202005%20-%20Grass
376,Energy,Grass Energy 101/106 Reverse Holo Rare Foil | EX Emerald 2005 Pokemon LP Swirl,5.89,---9-months-ago,https://www.mavin.io/item/Grass-Energy-101%2F106-Reverse-Holo-Rare-Foil-%7C-EX-Emerald-2005-Pokemon-LP-Swirl?itemId=164579231373&q=Energy%202005%20-%20Grass
376,Energy,Grass Energy 101/106 Reverse Holo Rare Foil EX Emerald 2005 Pokemon TCG,5.99,---10-months-ago,https://www.mavin.io/item/Grass-Energy-101%2F106-Reverse-Holo-Rare-Foil-EX-Emerald-2005-Pokemon-TCG?itemId=184590504608&q=Energy%202005%20-%20Grass
376,Energy,Grass Energy 101/106 Holo Rare 2 Swirl Pokemon EX Emerald 2005 Near Mint,2.0,---a-year-ago,https://www.mavin.io/item/Grass-Energy-101%2F106-Holo-Rare-2-Swirl-Pokemon-EX-Emerald-2005-Near-Mint?itemId=303777531310&q=Energy%202005%20-%20Grass
376,Energy,2005 Pokemon EX Emerald Grass Energy Holo #101 PSA 9,24.99,---a-year-ago,https://www.mavin.io/item/2005-Pokemon-EX-Emerald-Grass-Energy-Holo-%23101-PSA-9?itemId=402364894651&q=Energy%202005%20-%20Grass
377,Koffing,AVERAGE,$20.76,AVERAGE,https://mavin.io/search?q=Koffing+1999+51/102&bt=sold&page=1
377,Koffing,1999 Koffing 51/102 1st Edition SHADOWLESS PSA 7 Pokemon Base Set,29.75,---3-days-ago,https://www.mavin.io/item/1999-Koffing-51%2F102-1st-Edition-SHADOWLESS-PSA-7-Pokemon-Base-Set?itemId=274983606945&q=Koffing%201999%2051%2F102
377,Koffing,Koffing 51/102 1999 Pokemon Base Set Unlimited PSA 9 Mint!,22.49,---4-days-ago,https://www.mavin.io/item/Koffing-51%2F102-1999-Pokemon-Base-Set-Unlimited-PSA-9-Mint%21?itemId=353714565548&q=Koffing%201999%2051%2F102
377,Koffing,SHADOWLESS Koffing Base Set 1999 (51/102) Pokemon Card,1.99,---5-days-ago,https://www.mavin.io/item/SHADOWLESS-Koffing-Base-Set-1999-%2851%2F102%29-Pokemon-Card?itemId=384439938344&q=Koffing%201999%2051%2F102
377,Koffing,Pokemon PSA 9 MINT 1999 Koffing 1st Edition Shadowless Base Set Card 51/102,56.0,---5-days-ago,https://www.mavin.io/item/Pokemon-PSA-9-MINT-1999-Koffing-1st-Edition-Shadowless-Base-Set-Card-51%2F102?itemId=185091087266&q=Koffing%201999%2051%2F102
377,Koffing,PSA 9 Koffing 1999 Pokemon Base 1st Edition Shadowless 51/102 Common New Slab,82.01,---6-days-ago,https://www.mavin.io/item/PSA-9-Koffing-1999-Pokemon-Base-1st-Edition-Shadowless-51%2F102-Common-New-Slab?itemId=174967599169&q=Koffing%201999%2051%2F102
377,Koffing,1999 Pokemon Base Set Koffing #51 PSA 9 MINT Card 51/102 NICE SLAB & HTF,25.5,---8-days-ago,https://www.mavin.io/item/1999-Pokemon-Base-Set-Koffing-%2351-PSA-9-MINT-Card-51%2F102-NICE-SLAB-%26-HTF?itemId=174969169321&q=Koffing%201999%2051%2F102
377,Koffing,Pokemon 1999 Koffing 51/102 Base Set Unlimited CGC 8 Mint (PSA BGS SGC),19.94,---10-days-ago,https://www.mavin.io/item/Pokemon-1999-Koffing-51%2F102-Base-Set-Unlimited-CGC-8-Mint-%28PSA-BGS-SGC%29?itemId=313700078588&q=Koffing%201999%2051%2F102
377,Koffing,Koffing - Shadowless Common Pokemon 1999 Base Set 51/102 - NM,0.65,---10-days-ago,https://www.mavin.io/item/Koffing-%3D-Shadowless-Common-Pokemon-1999-Base-Set-51%2F102-%3D-NM?itemId=115029842071&q=Koffing%201999%2051%2F102
377,Koffing,Koffing 51/102 1999 Pokemon Base Set Unlimited PSA 9 Mint!,29.99,---11-days-ago,https://www.mavin.io/item/Koffing-51%2F102-1999-Pokemon-Base-Set-Unlimited-PSA-9-Mint%21?itemId=353702228912&q=Koffing%201999%2051%2F102
377,Koffing,CGC 6.5 Ex NM 1999 Pokemon 1st Edition Base Set Koffing 51/102 a,20.65,---13-days-ago,https://www.mavin.io/item/CGC-6.5-Ex-NM-1999-Pokemon-1st-Edition-Base-Set-Koffing-51%2F102-a?itemId=154635591514&q=Koffing%201999%2051%2F102
377,Koffing,PSA 10 GEM MINT Koffing 1st Edition Base Set Shadowless #51/102 Pokemon 1999,284.54,---18-days-ago,https://www.mavin.io/item/PSA-10-GEM-MINT-Koffing-1st-Edition-Base-Set-Shadowless-%2351%2F102-Pokemon-1999?itemId=194308280511&q=Koffing%201999%2051%2F102
377,Koffing,Koffing 51/102 1999 Pokemon Base Set Unlimited PSA 9 Mint!,24.49,---18-days-ago,https://www.mavin.io/item/Koffing-51%2F102-1999-Pokemon-Base-Set-Unlimited-PSA-9-Mint%21?itemId=265328962739&q=Koffing%201999%2051%2F102
377,Koffing,Koffing 51/102 SHADOWLESS Pokemon Original Base Set (1999) Vintage Card,4.99,---18-days-ago,https://www.mavin.io/item/Koffing-51%2F102-SHADOWLESS-Pokemon-Original-Base-Set-%281999%29-Vintage-Card?itemId=334162686253&q=Koffing%201999%2051%2F102
377,Koffing,Strong MINT Shadowless Base Set KOFFING graded CGC 9 51/102 1999 Pokemon subs,21.0,---19-days-ago,https://www.mavin.io/item/Strong-MINT-Shadowless-Base-Set-KOFFING-graded-CGC-9-51%2F102-1999-Pokemon-subs?itemId=154626526377&q=Koffing%201999%2051%2F102
377,Koffing,CGC 6.5 Ex NM 1999 Pokemon 1st Edition Base Set Koffing 51/102 a,20.65,---20-days-ago,https://www.mavin.io/item/CGC-6.5-Ex-NM-1999-Pokemon-1st-Edition-Base-Set-Koffing-51%2F102-a?itemId=154625403502&q=Koffing%201999%2051%2F102
377,Koffing,KOFFING - Base Set - 51/102 - Common - Pokemon Card - Unlimited - 1999 - NM,3.0,---24-days-ago,https://www.mavin.io/item/KOFFING-%3D-Base-Set-%3D-51%2F102-%3D-Common-%3D-Pokemon-Card-%3D-Unlimited-%3D-1999-%3D-NM?itemId=313602340089&q=Koffing%201999%2051%2F102
377,Koffing,KOFFING - Base Set - 51/102 - Common - Pokemon Card - Unlimited - 1999 - NM,3.0,---24-days-ago,https://www.mavin.io/item/KOFFING-%3D-Base-Set-%3D-51%2F102-%3D-Common-%3D-Pokemon-Card-%3D-Unlimited-%3D-1999-%3D-NM?itemId=313602340089&q=Koffing%201999%2051%2F102
377,Koffing,Pokemon PSA 9 MINT Koffing 1st Edition Shadowless Base Set 1999 Card 51/102,83.0,---a-month-ago,https://www.mavin.io/item/Pokemon-PSA-9-MINT-Koffing-1st-Edition-Shadowless-Base-Set-1999-Card-51%2F102?itemId=185047701331&q=Koffing%201999%2051%2F102
377,Koffing,Pokemon PSA 9 MINT Koffing 1st Edition Shadowless Base Set 1999 Card 51/102,83.0,---a-month-ago,https://www.mavin.io/item/Pokemon-PSA-9-MINT-Koffing-1st-Edition-Shadowless-Base-Set-1999-Card-51%2F102?itemId=185047701331&q=Koffing%201999%2051%2F102
377,Koffing,Pokemon 1999 Base Set Shadowless KOFFING 51/102 - Graded PSA 9,49.55,---a-month-ago,https://www.mavin.io/item/Pokemon-1999-Base-Set-Shadowless-KOFFING-51%2F102-%3D-Graded-PSA-9?itemId=144189308367&q=Koffing%201999%2051%2F102
377,Koffing,Pokemon 1999 Base Set Shadowless KOFFING 51/102 - Graded PSA 9,49.55,---a-month-ago,https://www.mavin.io/item/Pokemon-1999-Base-Set-Shadowless-KOFFING-51%2F102-%3D-Graded-PSA-9?itemId=144189308367&q=Koffing%201999%2051%2F102
377,Koffing,1999 Koffing 51/102 1st Edition SHADOWLESS PSA 9 Mint Pokemon Base Set,69.0,---a-month-ago,https://www.mavin.io/item/1999-Koffing-51%2F102-1st-Edition-SHADOWLESS-PSA-9-Mint-Pokemon-Base-Set?itemId=274937816983&q=Koffing%201999%2051%2F102
377,Koffing,1999 KOFFING 51/102 Pokemon Base Set Card WOTC Common,5.44,---a-month-ago,https://www.mavin.io/item/1999-KOFFING-51%2F102-Pokemon-Base-Set-Card-WOTC-Common?itemId=334141399791&q=Koffing%201999%2051%2F102
377,Koffing,1999 Pokemon 1st Edition Base Set Koffing 51/102 Near Mint ENG,5.5,---a-month-ago,https://www.mavin.io/item/1999-Pokemon-1st-Edition-Base-Set-Koffing-51%2F102-Near-Mint-ENG?itemId=294347240161&q=Koffing%201999%2051%2F102
377,Koffing,CGC 6.5 Ex NM Pokemon Koffing 1st Edition 51/102 Base Set 1999 Common a,24.92,---a-month-ago,https://www.mavin.io/item/CGC-6.5-Ex-NM-Pokemon-Koffing-1st-Edition-51%2F102-Base-Set-1999-Common-a?itemId=154597720709&q=Koffing%201999%2051%2F102
377,Koffing,Koffing Base Set Shadowless 51/102 Played 1999 WOTC Pokemon,3.99,---2-months-ago,https://www.mavin.io/item/Koffing-Base-Set-Shadowless-51%2F102-Played-1999-WOTC-Pokemon?itemId=313665641468&q=Koffing%201999%2051%2F102
377,Koffing,1999 Pokemon Base Unlimited – Koffing #51 - PSA 8 - Rare 51/102,39.0,---2-months-ago,https://www.mavin.io/item/1999-Pokemon-Base-Unlimited-%E2%80%93-Koffing-%2351-%3D-PSA-8-%3D-Rare-51%2F102?itemId=284357372661&q=Koffing%201999%2051%2F102
377,Koffing,Shadowless Base Set KOFFING graded CGC 8.5 NearMint/ Mint+ pokemon 1999 51/102,27.5,---2-months-ago,https://www.mavin.io/item/Shadowless-Base-Set-KOFFING-graded-CGC-8.5-NearMint%2F-Mint%2B-pokemon-1999-51%2F102?itemId=154589397846&q=Koffing%201999%2051%2F102
377,Koffing,1999 Pokemon 1st Edition Base Set Koffing 51/102 Near Mint ENG,11.0,---2-months-ago,https://www.mavin.io/item/1999-Pokemon-1st-Edition-Base-Set-Koffing-51%2F102-Near-Mint-ENG?itemId=294347238731&q=Koffing%201999%2051%2F102
377,Koffing,KOFFING - Base Set - 51/102 - Common - Pokemon Card - Unlimited - 1999,1.25,---2-months-ago,https://www.mavin.io/item/KOFFING-%3D-Base-Set-%3D-51%2F102-%3D-Common-%3D-Pokemon-Card-%3D-Unlimited-%3D-1999?itemId=353649235734&q=Koffing%201999%2051%2F102
377,Koffing,1999 Pokemon TCG Base Set Koffing 1st edition shadowless 51/102 NM,12.49,---2-months-ago,https://www.mavin.io/item/1999-Pokemon-TCG-Base-Set-Koffing-1st-edition-shadowless-51%2F102-NM?itemId=274925946736&q=Koffing%201999%2051%2F102
377,Koffing,Pokemon 1999 BASE SET 1st Edition German SMOGON (Koffing) 51/102 MINT/NM!!!,10.98,---2-months-ago,https://www.mavin.io/item/Pokemon-1999-BASE-SET-1st-Edition-German-SMOGON-%28Koffing%29-51%2F102-MINT%2FNM%21%21%21?itemId=234028679393&q=Koffing%201999%2051%2F102
377,Koffing,PSA 9 MINT Koffing 1st Edition Base Set Shadowless #51/102 Pokemon 1999 WOTC,84.54,---2-months-ago,https://www.mavin.io/item/PSA-9-MINT-Koffing-1st-Edition-Base-Set-Shadowless-%2351%2F102-Pokemon-1999-WOTC?itemId=194318028863&q=Koffing%201999%2051%2F102
377,Koffing,Koffing 51/102 - Shadowless NM - Vintage 1999 WotC Base Set Pokemon Card,9.99,---2-months-ago,https://www.mavin.io/item/Koffing-51%2F102-%3D-Shadowless-NM-%3D-Vintage-1999-WotC-Base-Set-Pokemon-Card?itemId=304077110448&q=Koffing%201999%2051%2F102
377,Koffing,1999 Pokemon 1st Edition Base Set Koffing 51/102 Near Mint ENG,7.25,---2-months-ago,https://www.mavin.io/item/1999-Pokemon-1st-Edition-Base-Set-Koffing-51%2F102-Near-Mint-ENG?itemId=294347236790&q=Koffing%201999%2051%2F102
377,Koffing,Pokemon 1999 Base Set 1st Edition Shadowless KOFFING 51/102 - LIGHTLY PLAYED,11.5,---2-months-ago,https://www.mavin.io/item/Pokemon-1999-Base-Set-1st-Edition-Shadowless-KOFFING-51%2F102-%3D-LIGHTLY-PLAYED?itemId=174900606640&q=Koffing%201999%2051%2F102
377,Koffing,Pokemon 1999 Base Set 1st Edition Shadowless KOFFING 51/102 Hp,7.5,---2-months-ago,https://www.mavin.io/item/Pokemon-1999-Base-Set-1st-Edition-Shadowless-KOFFING-51%2F102-Hp?itemId=313642206547&q=Koffing%201999%2051%2F102
377,Koffing,Koffing 51/102 SHADOWLESS Pokemon Original Base Set (1999) Vintage Card,4.99,---2-months-ago,https://www.mavin.io/item/Koffing-51%2F102-SHADOWLESS-Pokemon-Original-Base-Set-%281999%29-Vintage-Card?itemId=334116971484&q=Koffing%201999%2051%2F102
377,Koffing,Pokemon 1999 Base Set 1st Edition Shadowless KOFFING 51/102 - NM,14.0,---2-months-ago,https://www.mavin.io/item/Pokemon-1999-Base-Set-1st-Edition-Shadowless-KOFFING-51%2F102-%3D-NM?itemId=284409965966&q=Koffing%201999%2051%2F102
377,Koffing,Pokemon 1999 Base Set 1st Edition Shadowless KOFFING 51/102 - MP,8.99,---2-months-ago,https://www.mavin.io/item/Pokemon-1999-Base-Set-1st-Edition-Shadowless-KOFFING-51%2F102-%3D-MP?itemId=154574864473&q=Koffing%201999%2051%2F102
377,Koffing,Koffing 1st Edition Base Set Shadowless English 1999 Pokemon Game 51/102 PSA 8.5,49.3,---2-months-ago,https://www.mavin.io/item/Koffing-1st-Edition-Base-Set-Shadowless-English-1999-Pokemon-Game-51%2F102-PSA-8.5?itemId=274910719804&q=Koffing%201999%2051%2F102
378,Koffing,AVERAGE,$10.96,AVERAGE,https://mavin.io/search?q=Koffing+1999-2000+58/82&bt=sold&page=1
378,Koffing,Koffing Team Rocket 1st Edition 58/82 Excellent Condition 1999-2000 Pokemon,1.55,---3-months-ago,https://www.mavin.io/item/Koffing-Team-Rocket-1st-Edition-58%2F82-Excellent-Condition-1999%3D2000-Pokemon?itemId=294253853140&q=Koffing%201999-2000%2058%2F82
378,Koffing,Pokemon Koffing 58/82 - Team Rocket 1999-2000 WOTC NM *COMBINE POSTAGE*,30.19,---4-months-ago,https://www.mavin.io/item/Pokemon-Koffing-58%2F82-%3D-Team-Rocket-1999%3D2000-WOTC-NM-%2ACOMBINE-POSTAGE%2A?itemId=363437735635&q=Koffing%201999-2000%2058%2F82
378,Koffing,Koffing 1st Edition 1999 2000 Wizards 58/82 Pokemon Card,12.28,---5-months-ago,https://www.mavin.io/item/Koffing-1st-Edition-1999-2000-Wizards-58%2F82-Pokemon-Card-?itemId=154443807605&q=Koffing%201999-2000%2058%2F82
378,Koffing,MINT - KOFFING - 1st Edition - 58/82 - Team Rocket - Pokemon - 1999-2000 - WOTC,6.5,---5-months-ago,https://www.mavin.io/item/MINT-%3D-KOFFING-%3D-1st-Edition-%3D-58%2F82-%3D-Team-Rocket-%3D-Pokemon-%3D-1999%3D2000-%3D-WOTC?itemId=333984579839&q=Koffing%201999-2000%2058%2F82
378,Koffing,Vintage 1999-2000 First Edition Koffing Pokemon Card #58/82,0.99,---6-months-ago,https://www.mavin.io/item/Vintage-1999%3D2000-First-Edition-Koffing-Pokemon-Card-%2358%2F82?itemId=373555348484&q=Koffing%201999-2000%2058%2F82
378,Koffing,KOFFING - 1st Edition - 58/82 - Team Rocket - Pokemon - 1999-2000 - WOTC - MINT,13.49,---6-months-ago,https://www.mavin.io/item/KOFFING-%3D-1st-Edition-%3D-58%2F82-%3D-Team-Rocket-%3D-Pokemon-%3D-1999%3D2000-%3D-WOTC-%3D-MINT?itemId=333948371770&q=Koffing%201999-2000%2058%2F82
378,Koffing,KOFFING - 1st Edition - 58/82 - Team Rocket - Pokemon - 1999-2000 - WOTC - NM,6.5,---7-months-ago,https://www.mavin.io/item/KOFFING-%3D-1st-Edition-%3D-58%2F82-%3D-Team-Rocket-%3D-Pokemon-%3D-1999%3D2000-%3D-WOTC-%3D-NM?itemId=333935905257&q=Koffing%201999-2000%2058%2F82
378,Koffing,KOFFING - 1st Edition - 58/82 - Team Rocket - Pokemon - 1999-2000 - WOTC - NM,1.75,---8-months-ago,https://www.mavin.io/item/KOFFING-%3D-1st-Edition-%3D-58%2F82-%3D-Team-Rocket-%3D-Pokemon-%3D-1999%3D2000-%3D-WOTC-%3D-NM?itemId=333883746128&q=Koffing%201999-2000%2058%2F82
378,Koffing,KOFFING - 1st Edition - 58/82 - Team Rocket - Pokemon - 1999-2000 - WOTC - NM,3.76,---8-months-ago,https://www.mavin.io/item/KOFFING-%3D-1st-Edition-%3D-58%2F82-%3D-Team-Rocket-%3D-Pokemon-%3D-1999%3D2000-%3D-WOTC-%3D-NM?itemId=333877262650&q=Koffing%201999-2000%2058%2F82
378,Koffing,Koffing 58/82 1st Edition Team Rocket Pokemon Card 1999 - 2000 Wizards LP,1.99,---10-months-ago,https://www.mavin.io/item/Koffing-58%2F82-1st-Edition-Team-Rocket-Pokemon-Card-1999-%3D-2000-Wizards-LP?itemId=333815982996&q=Koffing%201999-2000%2058%2F82
378,Koffing,KOFFING - 1st Edition - 58/82 - Team Rocket - Pokemon - 1999-2000 - WOTC - NM,29.2,---a-year-ago,https://www.mavin.io/item/KOFFING-%3D-1st-Edition-%3D-58%2F82-%3D-Team-Rocket-%3D-Pokemon-%3D-1999%3D2000-%3D-WOTC-%3D-NM?itemId=224222992874&q=Koffing%201999-2000%2058%2F82
378,Koffing,Pokemon Team Rocket Card | Koffing (Basic) 58/82 Non-Holo | 1999-2000,26.41,---a-year-ago,https://www.mavin.io/item/Pokemon-Team-Rocket-Card-%7C-Koffing-%28Basic%29-58%2F82-Non%3DHolo-%7C-1999%3D2000?itemId=274418746884&q=Koffing%201999-2000%2058%2F82
378,Koffing,1999-2000 Pokemon Card. 1st Edition KOFFING 58/82 Common Team Rocket,1.7,---a-year-ago,https://www.mavin.io/item/1999%3D2000-Pokemon-Card.-1st-Edition-KOFFING-58%2F82-Common-Team-Rocket?itemId=143622736472&q=Koffing%201999-2000%2058%2F82
379,Chikorita,AVERAGE,$2.71,AVERAGE,https://mavin.io/search?q=Chikorita+1995-2000+54/111&bt=sold&page=1
379,Chikorita,Pokemon Chikorita 54/111 1995-2000,1.5,---4-months-ago,https://www.mavin.io/item/Pokemon-Chikorita-54%2F111-1995%3D2000?itemId=284339597704&q=Chikorita%201995-2000%2054%2F111
379,Chikorita,Pokemon Chikorita 54/111 Neo Genesis Unlimited LP-MP 1995-2000,3.13,---9-months-ago,https://www.mavin.io/item/Pokemon-Chikorita-54%2F111-Neo-Genesis-Unlimited-LP%3DMP-1995%3D2000-?itemId=393071496716&q=Chikorita%201995-2000%2054%2F111
380,Chikorita,AVERAGE,$2.81,AVERAGE,https://mavin.io/search?q=Chikorita+1995-2000+53/111&bt=sold&page=1
381,Quagsire,AVERAGE,$19.21,AVERAGE,https://mavin.io/search?q=Quagsire+2007+60/132&bt=sold&page=1
381,Quagsire,Pokemon Secret Wonders Reverse Holo Uncommon Quagsire 60/132 NM 2007,19.21,---9-months-ago,https://www.mavin.io/item/Pokemon-Secret-Wonders-Reverse-Holo-Uncommon-Quagsire-60%2F132-NM-2007?itemId=333627098547&q=Quagsire%202007%2060%2F132
